/RowName;/Name;/ShortDesc;/LongDesc;/Icon;/ItemClass;/BuildingClass;/VisualObject;/ActionBlueprint_Use;/MaxStackSize;/EquipLocation;/GUICategory;/ArmourValue;/ArmorType;/SoundPhysicalSurface;/WeaponType;/WeaponArcheType;/SoundTransmitterType;/KnockbackResponseWeapon;/WeaponStaminaAttackSingleBasic;/WeaponStaminaAttackSingleSpecial;/WeaponStaminaAttackDualBasic;/WeaponStaminaAttackDualSpecial;/WeaponStaminaHeavyChargedRegenModifier;/WeaponSpeedHeavyChargedModifier;/EncumbranceWeight;/ConeAngle;/ConeMaxDistance;/DamageHealthLight_OnHit;/DamageHealthHeavy_OnHit;/DamageStaminaLight_OnHit;/DamageStaminaHeavy_OnHit;/DamageHealthLight_OnBlock;/DamageHealthHeavy_OnBlock;/DamageStaminaLight_OnBlock;/DamageStaminaHeavy_OnBlock;/HarvestDamage;/WeaponUsage;/MaxAttackReach;/MinAttackReach;/MinAttackDistance;/WeaponEffectWidth;/WeaponEffectHeight;/ItemTier;/ArmorPen;/DamageConcussiveLightOnHit;/DamageConcussiveHeavyOnHit;/DamageConcussiveLightOnBlock;/DamageConcussiveHeavyOnBlock;/DamageTier;/CoolDownTime;/ReuseTime;/SelectionWeight;/KnockbackOffenseBasic;/KnockbackOffenseSpecial;/KnockbackOffenseBasicOnBlock;/KnockbackOffenseSpecialOnBlock;/KnockbackDefense;/VisualStaticMesh;/VisualSkeletalMesh;/VisualDestructibleMesh;/WeaponStatusDefault;/WeaponStatusCurrent;/WeaponStatusDecrement;/PerishRate;/PerishTo;/MaxDurability;/RepairItem1;/RepairItem1_Amount;/RepairItem1_Weight;/RepairItem2;/RepairItem2_Amount;/RepairItem2_Weight;/RepairItem3;/RepairItem3_Amount;/RepairItem3_Weight;/AffectedByDamageTiers;/BuildingPieceScore;/BuildingMaxHealth;/RepairXP;/FirstModifier;/SecondModifier;/ThirdModifier;/FourthModifier;/FoodAmount;/DrinkAmount;/BurnTime;/ItemFlags;/ItemContainerSize;/AvatarType;/DyeColourID;/WarPaintID;/StaminaCostMultiplier;/StaminaClimbingCostMultiplier;/LeavesGhostItem;/DLCPackage;/SpawnTemplateID;/CompatableAmmunitions/0;/CompatableAmmunitions/1;/CompatableAmmunitions/2;/CompatableAmmunitions/3;/CompatableAmmunitions/4;/CompatableAmmunitions/5;/CompatableAmmunitions/6;/CompatableAmmunitions/7;/CompatableAmmunitions/8;/CompatableAmmunitions/9;/CompatableAmmunitions/10;/CompatableAmmunitions/11;/CompatableAmmunitions/12;/CompatableAmmunitions/13;/CompatableAmmunitions/14;/CompatableAmmunitions/15;/CompatableAmmunitions/16;/CompatableAmmunitions/17;/CompatableAmmunitions/18;/CompatableAmmunitions/19;/CompatableAmmunitions/20;/CompatableAmmunitions/21;/CompatableAmmunitions/22;/CompatableAmmunitions/23;/CompatableAmmunitions/24;/CompatableAmmunitions/25;/CompatableAmmunitions/26;/CompatableAmmunitions/27;/CompatableAmmunitions/28;/CompatableAmmunitions/29;/CompatableAmmunitions/30;/CompatableAmmunitions/31;/CompatableAmmunitions/32;/CompatableAmmunitions/33;/CompatableAmmunitions/34
"51988";"NSLOCTEXT("""", ""ItemTable_51988_Name"", ""Acheronian Shield"")";"NSLOCTEXT("""", ""ItemTable_51988_ShortDesc"", ""A shield made from an Acheronian design"")";"NSLOCTEXT("""", ""ItemTable_51988_LongDesc"", ""Most warriors prefer to carry a shield into battle if there is one available. The best blow is the one that misses, but the second-best blow is the one that you block.\n\nThis shield is forged in the style of ancient Acheron, a kingdom of sorcerers that dominated the northern kingdoms over three thousand years ago. Scholars have noted that the Acheronian style bears a striking similarity to that of the mysterious pre-human race that once ruled what is modern-day Stygia."")";"/Game/UI/Textures/Icons/icon_acheronian_shield.icon_acheronian_shield";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C";"None";1;2;"Weapon";0;0;0;"Shield";"Shield";30;FALSE;0;0;0;0;0;1;2.7699999809265137;0;0;43;43;0;0;0;0;0;0;0;37;180;0;0;0;0;4;0.13500000536441803;0;0;0;0;"Default";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Shield/SM_acheronian_shield.SM_acheronian_shield";"None";"/Game/Items/Weapons/Shield/SM_acheronian_shield_DM.SM_acheronian_shield_DM";0;0;0;0;0;4500;0;0;0;18062;15;1;0;0;0;0;0;0;4518;"NSLOCTEXT("""", ""ItemTable_51988_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_51988_SecondModifier"", ""Shield"")";"NSLOCTEXT("""", ""ItemTable_51988_ThirdModifier"", ""Shieldsmash"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51508";"NSLOCTEXT("""", ""ItemTable_51508_Name"", ""Serpent-man Shield"")";"NSLOCTEXT("""", ""ItemTable_51508_ShortDesc"", ""A shield in a blasphemous ancient style"")";"NSLOCTEXT("""", ""ItemTable_51508_LongDesc"", ""<span style=\""italic\"">And at last mankind conquered, so long ago that naught but dim legends come to us through the ages. The snake-people were the last to go, yet at last men conquered even them and drove them forth into the waste lands of the world, there to mate with true snakes until some day, say the sages, the horrid breed shall vanish utterly.</> - The Shadow Kingdom\n\nThe snake-people were thought to be gone. First defeated in the war with first man at the dawn of time, then purged again by King Kull of Valusia.\n\nBut here, in this bizarre, mysterious piece of the world, they found succor with the Giant-kings. Perhaps the city in the volcano was ancient before even the Giant-kings lived in this land. But either way, the degenerate remnant remains.\n\nThis shield is forged from blasphemous patterns obtained beneath the volcano from the last degenerate."")";"/Game/UI/Textures/Icons/icon_serpentmen_shield.icon_serpentmen_shield";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C";"None";1;2;"Weapon";0;0;34;"Shield";"Shield";30;FALSE;0;0;0;0;0;1;1.6799999475479126;0;0;43;43;0;0;0;0;0;0;0;37;180;0;0;0;0;4;0.13387499749660492;0;0;0;0;"Iron";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Shield/SM_shield_serpentmen.SM_shield_serpentmen";"None";"/Game/Items/Weapons/Shield/SM_shield_serpentmen_DM.SM_shield_serpentmen_DM";0;0;0;0;0;5850;0;0;0;11501;15;1;0;0;0;0;0;0;558;"NSLOCTEXT("""", ""ItemTable_51508_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_51508_SecondModifier"", ""Shield"")";"NSLOCTEXT("""", ""ItemTable_51508_ThirdModifier"", ""Shieldsmash"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51490";"NSLOCTEXT("""", ""ItemTable_51490_Name"", ""Flawless Obsidian Shield"")";"NSLOCTEXT("""", ""ItemTable_51490_ShortDesc"", ""A shield of black glass"")";"NSLOCTEXT("""", ""ItemTable_51490_LongDesc"", ""<span style=\""italic\"">The Stygians had discarded their bows; helmeted heads bent to the blast, dark eyes glaring over the rims of their shields, they came on in an inexorable surge, striding over their fallen comrades.</> - Black Colossus\n\nForged in the depths of the Volcano that looms over the Exiled Lands, this shield is made of obsidian. Nobody knows what the purpose of a glass shield is, but perhaps the black glass is strengthened when formed into such a lattice.\n\nMost warriors prefer to carry a shield into battle if there is one available. The best blow is the one that misses, but the second-best blow is the one that you block."")";"/Game/UI/Textures/Icons/icon_obsidian_shield.icon_obsidian_shield";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C";"None";1;2;"Weapon";0;0;35;"Shield";"Shield";30;FALSE;0;0;0;0;0;1;1.4700000286102295;35;250;45;45;0;0;0;0;0;0;0;37;180;0;0;0;0;4;0.17550000548362732;0;0;0;0;"Steel";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Shield/SM_obsidian_shield.SM_obsidian_shield";"None";"/Game/Items/Weapons/Shield/SM_obsidian_shield_DM.SM_obsidian_shield_DM";0;0;0;0;0;7500;14152;19;1;0;0;0;0;0;0;0;0;0;29808;"NSLOCTEXT("""", ""ItemTable_51490_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_51490_SecondModifier"", ""Shield"")";"NSLOCTEXT("""", ""ItemTable_51490_ThirdModifier"", ""Shieldsmash"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51834";"NSLOCTEXT("""", ""ItemTable_51834_Name"", ""Black Tusk Shield"")";"NSLOCTEXT("""", ""ItemTable_51834_ShortDesc"", ""A shield made from old tusks"")";"NSLOCTEXT("""", ""ItemTable_51834_LongDesc"", ""Made from tusks as opposed to bone, this shield is stronger than it\'s more basic cousin."")";"/Game/UI/Textures/Icons/icon_bone_shield-1.icon_bone_shield-1";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C";"None";1;2;"Weapon";0;0;34;"Shield";"Shield";11;FALSE;0;0;0;0;0;1;1.8899999856948853;0;0;43;43;0;0;0;0;0;0;0;37;180;0;0;0;0;5;0.12600000202655792;0;0;0;0;"Stone";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Shield/SM_shield_primal_black.SM_shield_primal_black";"None";"/Game/Items/Weapons/Shield/SM_shield_primal_DM.SM_shield_primal_DM";0;0;0;0;0;15000;0;0;0;0;0;0;0;0;0;0;0;0;3;"NSLOCTEXT("""", ""ItemTable_51834_FirstModifier"", ""Legendary"")";"NSLOCTEXT("""", ""ItemTable_51834_SecondModifier"", ""Shield"")";"NSLOCTEXT("""", ""ItemTable_51834_ThirdModifier"", ""Shieldsmash"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51509";"NSLOCTEXT("""", ""ItemTable_51509_Name"", ""Exceptional Serpent-man Shield"")";"NSLOCTEXT("""", ""ItemTable_51509_ShortDesc"", ""A shield in a blasphemous ancient style"")";"NSLOCTEXT("""", ""ItemTable_51509_LongDesc"", ""<span style=\""italic\"">And at last mankind conquered, so long ago that naught but dim legends come to us through the ages. The snake-people were the last to go, yet at last men conquered even them and drove them forth into the waste lands of the world, there to mate with true snakes until some day, say the sages, the horrid breed shall vanish utterly.</> - The Shadow Kingdom\n\nThe snake-people were thought to be gone. First defeated in the war with first man at the dawn of time, then purged again by King Kull of Valusia.\n\nBut here, in this bizarre, mysterious piece of the world, they found succor with the Giant-kings. Perhaps the city in the volcano was ancient before even the Giant-kings lived in this land. But either way, the degenerate remnant remains.\n\nThis shield is forged from blasphemous patterns obtained beneath the volcano from the last degenerate."")";"/Game/UI/Textures/Icons/icon_serpentmen_shield.icon_serpentmen_shield";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C";"None";1;2;"Weapon";0;0;34;"Shield";"Shield";30;FALSE;0;0;0;0;0;1;1.5800000429153442;0;0;44;44;0;0;0;0;0;0;0;37;180;0;0;0;0;4;0.14174999296665192;0;0;0;0;"Iron";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Shield/SM_shield_serpentmen.SM_shield_serpentmen";"None";"/Game/Items/Weapons/Shield/SM_shield_serpentmen_DM.SM_shield_serpentmen_DM";0;0;0;0;0;6300;0;0;0;11501;17;1;0;0;0;0;0;0;594;"NSLOCTEXT("""", ""ItemTable_51509_FirstModifier"", ""High Grade Exceptional"")";"NSLOCTEXT("""", ""ItemTable_51509_SecondModifier"", ""Shield"")";"NSLOCTEXT("""", ""ItemTable_51509_ThirdModifier"", ""Shieldsmash"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51510";"NSLOCTEXT("""", ""ItemTable_51510_Name"", ""Flawless Serpent-man Shield"")";"NSLOCTEXT("""", ""ItemTable_51510_ShortDesc"", ""A shield in a blasphemous ancient style"")";"NSLOCTEXT("""", ""ItemTable_51510_LongDesc"", ""<span style=\""italic\"">And at last mankind conquered, so long ago that naught but dim legends come to us through the ages. The snake-people were the last to go, yet at last men conquered even them and drove them forth into the waste lands of the world, there to mate with true snakes until some day, say the sages, the horrid breed shall vanish utterly.</> - The Shadow Kingdom\n\nThe snake-people were thought to be gone. First defeated in the war with first man at the dawn of time, then purged again by King Kull of Valusia.\n\nBut here, in this bizarre, mysterious piece of the world, they found succor with the Giant-kings. Perhaps the city in the volcano was ancient before even the Giant-kings lived in this land. But either way, the degenerate remnant remains.\n\nThis shield is forged from blasphemous patterns obtained beneath the volcano from the last degenerate."")";"/Game/UI/Textures/Icons/icon_serpentmen_shield.icon_serpentmen_shield";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C";"None";1;2;"Weapon";0;0;34;"Shield";"Shield";30;FALSE;0;0;0;0;0;1;1.4700000286102295;0;0;46;46;0;0;0;0;0;0;0;37;180;0;0;0;0;4;0.1496250033378601;0;0;0;0;"Iron";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Shield/SM_shield_serpentmen.SM_shield_serpentmen";"None";"/Game/Items/Weapons/Shield/SM_shield_serpentmen_DM.SM_shield_serpentmen_DM";0;0;0;0;0;6750;0;0;0;11501;19;1;0;0;0;0;0;0;654;"NSLOCTEXT("""", ""ItemTable_51510_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_51510_SecondModifier"", ""Shield"")";"NSLOCTEXT("""", ""ItemTable_51510_ThirdModifier"", ""Shieldsmash"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51989";"NSLOCTEXT("""", ""ItemTable_51989_Name"", ""Exceptional Acheronian Shield"")";"NSLOCTEXT("""", ""ItemTable_51989_ShortDesc"", ""A shield made from an Acheronian design"")";"NSLOCTEXT("""", ""ItemTable_51989_LongDesc"", ""Most warriors prefer to carry a shield into battle if there is one available. The best blow is the one that misses, but the second-best blow is the one that you block.\n\nThis shield is forged in the style of ancient Acheron, a kingdom of sorcerers that dominated the northern kingdoms over three thousand years ago. Scholars have noted that the Acheronian style bears a striking similarity to that of the mysterious pre-human race that once ruled what is modern-day Stygia."")";"/Game/UI/Textures/Icons/icon_acheronian_shield.icon_acheronian_shield";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C";"None";1;2;"Weapon";0;0;0;"Shield";"Shield";30;FALSE;0;0;0;0;0;1;2.6600000858306885;0;0;45;45;0;0;0;0;0;0;0;37;180;0;0;0;0;4;0.14249999821186066;0;0;0;0;"Default";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Shield/SM_acheronian_shield.SM_acheronian_shield";"None";"/Game/Items/Weapons/Shield/SM_acheronian_shield_DM.SM_acheronian_shield_DM";0;0;0;0;0;4750;0;0;0;18062;17;1;0;0;0;0;0;0;4968;"NSLOCTEXT("""", ""ItemTable_51989_FirstModifier"", ""High Grade Exceptional"")";"NSLOCTEXT("""", ""ItemTable_51989_SecondModifier"", ""Shield"")";"NSLOCTEXT("""", ""ItemTable_51989_ThirdModifier"", ""Shieldsmash"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51632";"NSLOCTEXT("""", ""ItemTable_51632_Name"", ""Exceptional Star Metal Shield"")";"NSLOCTEXT("""", ""ItemTable_51632_ShortDesc"", ""A shield forged from mysterious star metal"")";"NSLOCTEXT("""", ""ItemTable_51632_LongDesc"", ""<span style=\""italic\"">These walls were hung with black velvet tapestries, and between the tapestries hung shields and crossed weapons of fantastic make.</> - The God in the Bowl\n\nThis impossibly durable shield is made of legendary star metal, the work of a master craftsman.\n\nMost warriors prefer to carry a shield into battle if there is one available. The best blow is the one that misses, but the second best blow is the one that you block.\n\nStar metal is rare, smelted from ore that falls from the heavens. Armor made from this material is of a preternatural aegis."")";"/Game/UI/Textures/Icons/icon_star_metal_shield.icon_star_metal_shield";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C";"None";1;2;"Weapon";0;0;35;"Shield";"Shield";30;FALSE;0;0;0;0;0;1;1.5800000429153442;0;0;45;45;0;0;0;0;0;0;0;37;180;0;0;0;0;4;0.12150000035762787;0;0;0;0;"Steel";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Shield/SM_shield_starmetal.SM_shield_starmetal";"None";"/Game/Items/Weapons/Shield/SM_shield_starmetal_DM.SM_shield_starmetal_DM";0;0;0;0;0;7000;18061;17;1;0;0;0;0;0;0;0;0;0;13746;"NSLOCTEXT("""", ""ItemTable_51632_FirstModifier"", ""High Grade Exceptional"")";"NSLOCTEXT("""", ""ItemTable_51632_SecondModifier"", ""Shield"")";"NSLOCTEXT("""", ""ItemTable_51632_ThirdModifier"", ""Shieldsmash"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51631";"NSLOCTEXT("""", ""ItemTable_51631_Name"", ""Star Metal Shield"")";"NSLOCTEXT("""", ""ItemTable_51631_ShortDesc"", ""A shield forged from mysterious star metal"")";"NSLOCTEXT("""", ""ItemTable_51631_LongDesc"", ""<span style=\""italic\"">These walls were hung with black velvet tapestries, and between the tapestries hung shields and crossed weapons of fantastic make.</> - The God in the Bowl\n\nThis impossibly durable shield is made of legendary star metal, the work of a master craftsman.\n\nMost warriors prefer to carry a shield into battle if there is one available. The best blow is the one that misses, but the second best blow is the one that you block.\n\nStar metal is rare, smelted from ore that falls from the heavens. Armor made from this material is of a preternatural aegis."")";"/Game/UI/Textures/Icons/icon_star_metal_shield.icon_star_metal_shield";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C";"None";1;2;"Weapon";0;0;35;"Shield";"Shield";30;FALSE;0;0;0;0;0;1;1.6799999475479126;0;0;44;44;0;0;0;0;0;0;0;37;180;0;0;0;0;4;0.11474999785423279;0;0;0;0;"Steel";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Shield/SM_shield_starmetal.SM_shield_starmetal";"None";"/Game/Items/Weapons/Shield/SM_shield_starmetal_DM.SM_shield_starmetal_DM";0;0;0;0;0;6500;18061;15;1;0;0;0;0;0;0;0;0;0;12498;"NSLOCTEXT("""", ""ItemTable_51631_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_51631_SecondModifier"", ""Shield"")";"NSLOCTEXT("""", ""ItemTable_51631_ThirdModifier"", ""Shieldsmash"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51633";"NSLOCTEXT("""", ""ItemTable_51633_Name"", ""Flawless Star Metal Shield"")";"NSLOCTEXT("""", ""ItemTable_51633_ShortDesc"", ""A shield forged from mysterious star metal"")";"NSLOCTEXT("""", ""ItemTable_51633_LongDesc"", ""<span style=\""italic\"">These walls were hung with black velvet tapestries, and between the tapestries hung shields and crossed weapons of fantastic make.</> - The God in the Bowl\n\nThis impossibly durable shield is made of legendary star metal, the work of a master craftsman.\n\nMost warriors prefer to carry a shield into battle if there is one available. The best blow is the one that misses, but the second best blow is the one that you block.\n\nStar metal is rare, smelted from ore that falls from the heavens. Armor made from this material is of a preternatural aegis."")";"/Game/UI/Textures/Icons/icon_star_metal_shield.icon_star_metal_shield";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C";"None";1;2;"Weapon";0;0;35;"Shield";"Shield";30;FALSE;0;0;0;0;0;1;1.4700000286102295;0;0;46;46;0;0;0;0;0;0;0;37;180;0;0;0;0;4;0.12825000286102295;0;0;0;0;"Steel";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Shield/SM_shield_starmetal.SM_shield_starmetal";"None";"/Game/Items/Weapons/Shield/SM_shield_starmetal_DM.SM_shield_starmetal_DM";0;0;0;0;0;7500;18061;19;1;0;0;0;0;0;0;0;0;0;15618;"NSLOCTEXT("""", ""ItemTable_51633_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_51633_SecondModifier"", ""Shield"")";"NSLOCTEXT("""", ""ItemTable_51633_ThirdModifier"", ""Shieldsmash"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51990";"NSLOCTEXT("""", ""ItemTable_51990_Name"", ""Flawless Acheronian Shield"")";"NSLOCTEXT("""", ""ItemTable_51990_ShortDesc"", ""A shield made from an Acheronian design"")";"NSLOCTEXT("""", ""ItemTable_51990_LongDesc"", ""Most warriors prefer to carry a shield into battle if there is one available. The best blow is the one that misses, but the second-best blow is the one that you block.\n\nThis shield is forged in the style of ancient Acheron, a kingdom of sorcerers that dominated the northern kingdoms over three thousand years ago. Scholars have noted that the Acheronian style bears a striking similarity to that of the mysterious pre-human race that once ruled what is modern-day Stygia."")";"/Game/UI/Textures/Icons/icon_acheronian_shield.icon_acheronian_shield";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C";"None";1;2;"Weapon";0;0;0;"Shield";"Shield";30;FALSE;0;0;0;0;0;1;2.5399999618530273;0;0;46;46;0;0;0;0;0;0;0;37;180;0;0;0;0;4;0.15000000596046448;0;0;0;0;"Default";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Shield/SM_acheronian_shield.SM_acheronian_shield";"None";"/Game/Items/Weapons/Shield/SM_acheronian_shield_DM.SM_acheronian_shield_DM";0;0;0;0;0;5000;0;0;0;18062;19;1;0;0;0;0;0;0;5652;"NSLOCTEXT("""", ""ItemTable_51990_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_51990_SecondModifier"", ""Shield"")";"NSLOCTEXT("""", ""ItemTable_51990_ThirdModifier"", ""Shieldsmash"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"51991";"NSLOCTEXT("""", ""ItemTable_51991_Name"", ""Dragonbone Shield"")";"NSLOCTEXT("""", ""ItemTable_51991_ShortDesc"", ""A shield made from an Acheronian design"")";"NSLOCTEXT("""", ""ItemTable_51991_LongDesc"", ""Most warriors prefer to carry a shield into battle if there is one available. The best blow is the one that misses, but the second-best blow is the one that you block.\n\nThrough the long passage of eons, rumors of dragons have always been passed down from generation to generation, and the legacy of these fearsome creatures grows with each telling.\n\nThe sad reality of dragons was that they could not fly, they did not breathe fire or acid, and they were not particularly intelligent. They were simply gigantic predators that lived centuries ago."")";"/Game/UI/Textures/Icons/icon_dragonbone_shield.icon_dragonbone_shield";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C";"None";1;2;"Weapon";0;0;0;"Shield";"Shield";11;FALSE;0;0;0;0;0;1;4.199999809265137;0;0;45;45;0;0;0;0;0;0;0;37;180;0;0;0;0;4;0.13500000536441803;0;0;0;0;"Default";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Shield/SM_Undead_dragon_shield.SM_Undead_dragon_shield";"None";"/Game/Items/Weapons/Shield/SM_Undead_dragon_shield_DM.SM_Undead_dragon_shield_DM";0;0;0;0;0;4000;0;0;0;10022;8;1;0;0;0;0;0;0;198;"NSLOCTEXT("""", ""ItemTable_51991_FirstModifier"", ""High Grade"")";"NSLOCTEXT("""", ""ItemTable_51991_SecondModifier"", ""Shield"")";"NSLOCTEXT("""", ""ItemTable_51991_ThirdModifier"", ""Shieldsmash"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19608";"NSLOCTEXT("""", ""ItemTable_19608_Name"", ""Ancient Lemurian Shield"")";"NSLOCTEXT("""", ""ItemTable_19608_ShortDesc"", ""An old steering wheel from a galleon remade into a shield"")";"NSLOCTEXT("""", ""ItemTable_19608_LongDesc"", ""This shield is made from sturdy wood, and although it might be waterlogged, is still robust enough to offer protection from attacks. However, it grants no additional armor and smells faintly of fish."")";"/Game/UI/Textures/Icons/epic_icon_CaptainsWheel.epic_icon_CaptainsWheel";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Items/Weapons/Shield/BP_Shield_Weapon.BP_Shield_Weapon_C";"None";1;2;"Weapon";0;0;35;"Shield";"Shield";30;FALSE;0;0;0;0;0;1;2.0999999046325684;35;250;45;45;0;0;0;0;0;0;0;37;180;0;0;0;0;4;0.14174999296665192;0;0;0;0;"Steel";0;0;0;10;10;0;0;0;"/Game/Items/Weapons/Shield/SM_dagon_captain_wheel_shield.SM_dagon_captain_wheel_shield";"None";"/Game/Items/Weapons/Shield/SM_dagon_captain_wheel_shield_DM.SM_dagon_captain_wheel_shield_DM";0;0;0;0;0;7500;0;0;0;11108;8;1;0;0;0;0;0;0;318;"NSLOCTEXT("""", ""ItemTable_19608_FirstModifier"", ""Legendary"")";"NSLOCTEXT("""", ""ItemTable_19608_SecondModifier"", ""Shield"")";"NSLOCTEXT("""", ""ItemTable_19608_ThirdModifier"", ""Shieldsmash"")";"";0;0;0;65;0;"None";-1;-1;1;1;FALSE;"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
