/RowName;/Name;/ShortDesc;/LongDesc;/Icon;/ItemClass;/BuildingClass;/VisualObject;/ActionBlueprint_Use;/MaxStackSize;/EquipLocation;/GUICategory;/ArmourValue;/ArmorType;/SoundPhysicalSurface;/WeaponType;/WeaponArcheType;/SoundTransmitterType;/KnockbackResponseWeapon;/WeaponStaminaAttackSingleBasic;/WeaponStaminaAttackSingleSpecial;/WeaponStaminaAttackDualBasic;/WeaponStaminaAttackDualSpecial;/WeaponStaminaHeavyChargedRegenModifier;/WeaponSpeedHeavyChargedModifier;/EncumbranceWeight;/ConeAngle;/ConeMaxDistance;/DamageHealthLight_OnHit;/DamageHealthHeavy_OnHit;/DamageStaminaLight_OnHit;/DamageStaminaHeavy_OnHit;/DamageHealthLight_OnBlock;/DamageHealthHeavy_OnBlock;/DamageStaminaLight_OnBlock;/DamageStaminaHeavy_OnBlock;/HarvestDamage;/WeaponUsage;/MaxAttackReach;/MinAttackReach;/MinAttackDistance;/WeaponEffectWidth;/WeaponEffectHeight;/ItemTier;/ArmorPen;/DamageConcussiveLightOnHit;/DamageConcussiveHeavyOnHit;/DamageConcussiveLightOnBlock;/DamageConcussiveHeavyOnBlock;/DamageTier;/CoolDownTime;/ReuseTime;/SelectionWeight;/KnockbackOffenseBasic;/KnockbackOffenseSpecial;/KnockbackOffenseBasicOnBlock;/KnockbackOffenseSpecialOnBlock;/KnockbackDefense;/VisualStaticMesh;/VisualSkeletalMesh;/VisualDestructibleMesh;/WeaponStatusDefault;/WeaponStatusCurrent;/WeaponStatusDecrement;/PerishRate;/PerishTo;/MaxDurability;/RepairItem1;/RepairItem1_Amount;/RepairItem1_Weight;/RepairItem2;/RepairItem2_Amount;/RepairItem2_Weight;/RepairItem3;/RepairItem3_Amount;/RepairItem3_Weight;/AffectedByDamageTiers;/BuildingPieceScore;/BuildingMaxHealth;/RepairXP;/FirstModifier;/SecondModifier;/ThirdModifier;/FourthModifier;/FoodAmount;/DrinkAmount;/BurnTime;/ItemFlags;/ItemContainerSize;/AvatarType;/DyeColourID;/WarPaintID;/StaminaCostMultiplier;/StaminaClimbingCostMultiplier;/LeavesGhostItem;/DLCPackage;/SpawnTemplateID
"91190";"NSLOCTEXT("""", ""ItemTable_91190_Name"", ""Flawless Light Turban"")";"NSLOCTEXT("""", ""ItemTable_91190_ShortDesc"", ""A simple turban of hide and fiber"")";"NSLOCTEXT("""", ""ItemTable_91190_LongDesc"", ""In the Exiled Lands, the fierce sun beating down on the unprotected head can cause extreme delirium in a short amount of time.\nApart from protection from the sun, this turban offers a small amount of protection from attacks on the head.\nLight armor provides the most flexibility and range of movement in combat, but at the cost of significant protection in battle.\nCreated from basic materials available in the Exiled Lands, this armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_light_exile_cap.epic_icon_light_exile_cap";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;3;"Armor";32;10;0;"None";"None";0;FALSE;0;0;0;0;0;0;2.8399999141693115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;600;0;0;0;12012;15;1;12515;4;1;0;0;0;1776;"NSLOCTEXT("""", ""ItemTable_91190_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91190_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91190_ThirdModifier"", ""Light"")";"NSLOCTEXT("""", ""ItemTable_91190_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0;0;FALSE;"None";"None"
"91191";"NSLOCTEXT("""", ""ItemTable_91191_Name"", ""Flawless Light Chestpiece"")";"NSLOCTEXT("""", ""ItemTable_91191_ShortDesc"", ""A light chestpiece of hide and fiber"")";"NSLOCTEXT("""", ""ItemTable_91191_LongDesc"", ""Designed to keep the wearer cool, this armor emphasizes movement and agility in combat over straight up protection.\nThe blow that misses is always better than the one that lands. In this case, the one that lands will cause a significant amount of damage due to the simple construction of this armor.\nCreated from basic materials available in the Exiled Lands, this armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_light_exile_armor.epic_icon_light_exile_armor";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;4;"Armor";56;10;0;"None";"None";0;FALSE;0;0;0;0;0;0;4.960000038146973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;900;0;0;0;12012;15;1;12515;4;1;0;0;0;2224;"NSLOCTEXT("""", ""ItemTable_91191_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91191_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91191_ThirdModifier"", ""Light"")";"NSLOCTEXT("""", ""ItemTable_91191_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0;0;FALSE;"None";"None"
"91192";"NSLOCTEXT("""", ""ItemTable_91192_Name"", ""Flawless Light Gauntlets"")";"NSLOCTEXT("""", ""ItemTable_91192_ShortDesc"", ""A pair of flexible hide gauntlets"")";"NSLOCTEXT("""", ""ItemTable_91192_LongDesc"", ""Hide pieces bound to a soft underbody of cloth keep these gauntlets as flexible as possible while offering some protection from attacks.\nBlows to the hand can cause crippling injuries, particularly to archers who need to have all of their fingers intact if they are to draw a bow.\nCreated from basic materials available in the Exiled Lands, this armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_light_exile_gauntlets.epic_icon_light_exile_gauntlets";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;5;"Armor";16;10;0;"None";"None";0;FALSE;0;0;0;0;0;0;1.4199999570846558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;600;0;0;0;12012;15;1;12515;4;1;0;0;0;3216;"NSLOCTEXT("""", ""ItemTable_91192_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91192_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91192_ThirdModifier"", ""Light"")";"NSLOCTEXT("""", ""ItemTable_91192_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0;0;FALSE;"None";"None"
"91193";"NSLOCTEXT("""", ""ItemTable_91193_Name"", ""Flawless Light Wrap"")";"NSLOCTEXT("""", ""ItemTable_91193_ShortDesc"", ""A loose fitting cloth wrap, bound to the waist with rawhide thongs"")";"NSLOCTEXT("""", ""ItemTable_91193_LongDesc"", ""This wrap allows the legs to move freely, giving full range of motion. This is particularly useful to the adventurer just beginning their journey, as it allows them to make the all-important decision of fight or flight.\nLight armor provides the most flexibility and range of movement in combat, but at the cost of significant protection in battle.\nCreated from basic materials available in the Exiled Lands, this armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_light_exile_loincloth.epic_icon_light_exile_loincloth";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;6;"Armor";40;10;0;"None";"None";0;FALSE;0;0;0;0;0;0;3.5399999618530273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;900;0;0;0;12012;15;1;12515;4;1;0;0;0;2032;"NSLOCTEXT("""", ""ItemTable_91193_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91193_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91193_ThirdModifier"", ""Light"")";"NSLOCTEXT("""", ""ItemTable_91193_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0;0;FALSE;"None";"None"
"91194";"NSLOCTEXT("""", ""ItemTable_91194_Name"", ""Flawless Light Boots"")";"NSLOCTEXT("""", ""ItemTable_91194_ShortDesc"", ""A pair of sturdy boots made from cloth and hide"")";"NSLOCTEXT("""", ""ItemTable_91194_LongDesc"", ""These boots of cloth wrapped and laced in hide, provide protection and warmth for the feet.\nThere are many dangers in the Exiled Lands and the small scorpions, spiders and snakes that can strike without warning are reason enough to keep legs and feet well covered.\nCreated from basic materials available in the Exiled Lands, this armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_light_exile_boots.epic_icon_light_exile_boots";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;7;"Armor";16;10;0;"None";"None";0;FALSE;0;0;0;0;0;0;1.4199999570846558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;600;0;0;0;12012;15;1;12515;4;1;0;0;0;3216;"NSLOCTEXT("""", ""ItemTable_91194_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91194_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91194_ThirdModifier"", ""Light"")";"NSLOCTEXT("""", ""ItemTable_91194_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0;0;FALSE;"None";"None"
"91195";"NSLOCTEXT("""", ""ItemTable_91195_Name"", ""Flawless Medium Cap"")";"NSLOCTEXT("""", ""ItemTable_91195_ShortDesc"", ""A riveted leather cap with a facemask"")";"NSLOCTEXT("""", ""ItemTable_91195_LongDesc"", ""This leather helmet includes large cheek  and neck protectors and a facemask for filtering the sand and dust from the air.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_Medium_exile_cap-1.epic_icon_Medium_exile_cap-1";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;3;"Armor";88;75;0;"None";"None";0;FALSE;0;0;0;0;0;0;9.920000076293945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;900;0;0;0;11501;23;1;12516;8;1;0;0;0;2652;"NSLOCTEXT("""", ""ItemTable_91195_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91195_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91195_ThirdModifier"", ""Medium"")";"NSLOCTEXT("""", ""ItemTable_91195_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0.05000000074505806;0.20000000298023224;FALSE;"None";"None"
"91196";"NSLOCTEXT("""", ""ItemTable_91196_Name"", ""Flawless Medium Harness"")";"NSLOCTEXT("""", ""ItemTable_91196_ShortDesc"", ""Leather spaulders riveted to articulated rerebraces"")";"NSLOCTEXT("""", ""ItemTable_91196_LongDesc"", ""The fastest way to a man\'s heart, is through his armpits\' is a common expression amongst the gladiators of Argos. Chest protection is often reinforced on the upper arms and the vulnerable areas around the armpits, rather than the central chest. Every human is already born with some natural protection over their hearts namely their ribcage and breastbone.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_Medium_exile_harness-1.epic_icon_Medium_exile_harness-1";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;4;"Armor";154;75;0;"None";"None";0;FALSE;0;0;0;0;0;0;17.360000610351562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;1350;0;0;0;11501;23;1;12516;8;1;0;0;0;3100;"NSLOCTEXT("""", ""ItemTable_91196_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91196_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91196_ThirdModifier"", ""Medium"")";"NSLOCTEXT("""", ""ItemTable_91196_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0.08749999850988388;0.3499999940395355;FALSE;"None";"None"
"91197";"NSLOCTEXT("""", ""ItemTable_91197_Name"", ""Flawless Medium Gauntlets"")";"NSLOCTEXT("""", ""ItemTable_91197_ShortDesc"", ""Elbow length gauntlets of riveted leather"")";"NSLOCTEXT("""", ""ItemTable_91197_LongDesc"", ""Protecting the forearms and fingers is the primary purpose of gauntlets. The loss of a hand will cripple a warrior and the loss of fingers will cripple an archer.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_Medium_exile_gauntlets-1.epic_icon_Medium_exile_gauntlets-1";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;5;"Armor";44;75;0;"None";"None";0;FALSE;0;0;0;0;0;0;4.960000038146973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;900;0;0;0;11501;23;1;12516;8;1;0;0;0;4764;"NSLOCTEXT("""", ""ItemTable_91197_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91197_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91197_ThirdModifier"", ""Medium"")";"NSLOCTEXT("""", ""ItemTable_91197_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0.02500000037252903;0.10000000149011612;FALSE;"None";"None"
"91198";"NSLOCTEXT("""", ""ItemTable_91198_Name"", ""Flawless Medium Tasset"")";"NSLOCTEXT("""", ""ItemTable_91198_ShortDesc"", ""A leather skirt that protects the upper thighs"")";"NSLOCTEXT("""", ""ItemTable_91198_LongDesc"", ""This long leather skirt is designed to protect the upper thighs from attacks while providing mobility.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_Medium_exile_tasset-1.epic_icon_Medium_exile_tasset-1";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;6;"Armor";110;75;0;"None";"None";0;FALSE;0;0;0;0;0;0;12.399999618530273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;1350;0;0;0;11501;23;1;12516;8;1;0;0;0;2908;"NSLOCTEXT("""", ""ItemTable_91198_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91198_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91198_ThirdModifier"", ""Medium"")";"NSLOCTEXT("""", ""ItemTable_91198_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0.0625;0.25;FALSE;"None";"None"
"91199";"NSLOCTEXT("""", ""ItemTable_91199_Name"", ""Flawless Medium Boots"")";"NSLOCTEXT("""", ""ItemTable_91199_ShortDesc"", ""Calf-length riveted leather boots"")";"NSLOCTEXT("""", ""ItemTable_91199_LongDesc"", ""These boots offer good protection for the calves and feet and their sturdy construction means that they tolerate the harsh conditions for a long time.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_Medium_exile_boots-1.epic_icon_Medium_exile_boots-1";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;7;"Armor";44;75;0;"None";"None";0;FALSE;0;0;0;0;0;0;4.960000038146973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;900;0;0;0;11501;23;1;12516;8;1;0;0;0;4764;"NSLOCTEXT("""", ""ItemTable_91199_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91199_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91199_ThirdModifier"", ""Medium"")";"NSLOCTEXT("""", ""ItemTable_91199_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0.02500000037252903;0.10000000149011612;FALSE;"None";"None"
"91200";"NSLOCTEXT("""", ""ItemTable_91200_Name"", ""Flawless Heavy Helmet"")";"NSLOCTEXT("""", ""ItemTable_91200_ShortDesc"", ""A riveted leather cap with a facemask"")";"NSLOCTEXT("""", ""ItemTable_91200_LongDesc"", ""This leather helmet includes large cheek  and neck protectors and a facemask for filtering the sand and dust from the air.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_heavy_exile_helmet.epic_icon_heavy_exile_helmet";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;3;"Armor";192;1000;0;"None";"None";0;FALSE;0;0;0;0;0;0;15.3100004196167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;1200;0;0;0;18062;12;1;16003;3;1;0;0;0;6524;"NSLOCTEXT("""", ""ItemTable_91200_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91200_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91200_ThirdModifier"", ""Heavy"")";"NSLOCTEXT("""", ""ItemTable_91200_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0.10000000149011612;0.4000000059604645;FALSE;"None";"None"
"91201";"NSLOCTEXT("""", ""ItemTable_91201_Name"", ""Flawless Heavy Pauldron"")";"NSLOCTEXT("""", ""ItemTable_91201_ShortDesc"", ""Leather spaulders riveted to articulated rerebraces"")";"NSLOCTEXT("""", ""ItemTable_91201_LongDesc"", ""The fastest way to a man\'s heart, is through his armpits\' is a common expression amongst the gladiators of Argos. Chest protection is often reinforced on the upper arms and the vulnerable areas around the armpits, rather than the central chest. Every human is already born with some natural protection over their hearts namely their ribcage and breastbone.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_heavy_exile_pauldron.epic_icon_heavy_exile_pauldron";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;4;"Armor";336;1000;0;"None";"None";0;FALSE;0;0;0;0;0;0;26.790000915527344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;1800;0;0;0;18062;12;1;16003;3;1;0;0;0;7180;"NSLOCTEXT("""", ""ItemTable_91201_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91201_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91201_ThirdModifier"", ""Heavy"")";"NSLOCTEXT("""", ""ItemTable_91201_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0.17499999701976776;0.699999988079071;FALSE;"None";"None"
"91202";"NSLOCTEXT("""", ""ItemTable_91202_Name"", ""Flawless Heavy Gauntlets"")";"NSLOCTEXT("""", ""ItemTable_91202_ShortDesc"", ""Elbow length gauntlets of riveted leather"")";"NSLOCTEXT("""", ""ItemTable_91202_LongDesc"", ""Protecting the forearms and fingers is the primary purpose of gauntlets. The loss of a hand will cripple a warrior and the loss of fingers will cripple an archer.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_heavy_exile_gauntlets.epic_icon_heavy_exile_gauntlets";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;5;"Armor";96;1000;0;"None";"None";0;FALSE;0;0;0;0;0;0;7.650000095367432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;1200;0;0;0;18062;12;1;16003;3;1;0;0;0;9644;"NSLOCTEXT("""", ""ItemTable_91202_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91202_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91202_ThirdModifier"", ""Heavy"")";"NSLOCTEXT("""", ""ItemTable_91202_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0.05000000074505806;0.20000000298023224;FALSE;"None";"None"
"91203";"NSLOCTEXT("""", ""ItemTable_91203_Name"", ""Flawless Heavy Tasset"")";"NSLOCTEXT("""", ""ItemTable_91203_ShortDesc"", ""A leather skirt that protects the upper thighs"")";"NSLOCTEXT("""", ""ItemTable_91203_LongDesc"", ""This long leather skirt is designed to protect the upper thighs from attacks while providing mobility.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_heavy_exile_tasset.epic_icon_heavy_exile_tasset";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;6;"Armor";240;1000;0;"None";"None";0;FALSE;0;0;0;0;0;0;19.139999389648438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;1800;0;0;0;18062;12;1;16003;3;1;0;0;0;6892;"NSLOCTEXT("""", ""ItemTable_91203_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91203_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91203_ThirdModifier"", ""Heavy"")";"NSLOCTEXT("""", ""ItemTable_91203_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0.125;0.5;FALSE;"None";"None"
"91204";"NSLOCTEXT("""", ""ItemTable_91204_Name"", ""Flawless Heavy Sabatons"")";"NSLOCTEXT("""", ""ItemTable_91204_ShortDesc"", ""Calf-length riveted leather boots"")";"NSLOCTEXT("""", ""ItemTable_91204_LongDesc"", ""These boots offer good protection for the calves and feet and their sturdy construction means that they tolerate the harsh conditions for a long time.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")";"/Game/UI/Textures/Icons/epic_icon_heavy_exile_sabatons.epic_icon_heavy_exile_sabatons";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;7;"Armor";96;1000;0;"None";"None";0;FALSE;0;0;0;0;0;0;7.650000095367432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;1200;0;0;0;18062;12;1;16003;3;1;0;0;0;9644;"NSLOCTEXT("""", ""ItemTable_91204_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91204_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91204_ThirdModifier"", ""Heavy"")";"NSLOCTEXT("""", ""ItemTable_91204_FourthModifier"", ""Bonus Encumbrance"")";0;0;0;65;0;"None";-1;-1;0.05000000074505806;0.20000000298023224;FALSE;"None";"None"
"91205";"NSLOCTEXT("""", ""ItemTable_91205_Name"", ""Flawless Darfari Watcher Mask"")";"NSLOCTEXT("""", ""ItemTable_91205_ShortDesc"", ""A ritual mask used by Darfari shamans to see the dead"")";"NSLOCTEXT("""", ""ItemTable_91205_LongDesc"", ""Carved into solid wood and decorated with intricate symbols, the watcher mask is said to remove the veil between the wearer and the spiritual world where Yog dwells.\nDarfari slaves, captured and carried into the Hyborian kingdoms do not have shamans of their own, and are forced to practise a perverted version of their religion. They have long since lost the art of creating masks such as these.\nBut in the southern deserts, darfari shamans practise a purer version of the religion. Through the aid of these masks they can see the dead and, it is rumored, manifestations of Yog himself.\n\nThis mask offers some protection from both weapons and the elements."")";"/Game/UI/Textures/Icons/epic_icon_darfari_mask_01.epic_icon_darfari_mask_01";"/Game/Items/BPGameItemArmor.BPGameItemArmor_C";"None";"/Game/Items/GatheringResources/Rock1.Rock1_C";"None";1;3;"Armor";32;10;0;"None";"None";0;FALSE;0;0;0;0;0;0;2.8399999141693115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;"Default";0;0;0;0;0;0;0;0;"None";"None";"None";0;0;0;0;0;600;0;0;0;12012;15;1;11071;7;1;0;0;0;1856;"NSLOCTEXT("""", ""ItemTable_91205_FirstModifier"", ""High Grade Flawless"")";"NSLOCTEXT("""", ""ItemTable_91205_SecondModifier"", ""Armor"")";"NSLOCTEXT("""", ""ItemTable_91205_ThirdModifier"", ""Light"")";"NSLOCTEXT("""", ""ItemTable_91205_FourthModifier"", ""Bonus Strength"")";0;0;0;65;0;"None";-1;-1;0;0;FALSE;"None";"None"
