/RowName;/Name;/ShortDesc;/LongDesc;/Icon;/ItemClass;/BuildingClass;/VisualObject;/ActionBlueprint_Use;/MaxStackSize;/EquipLocation;/GUICategory;/ArmourValue;/ArmorType;/SoundPhysicalSurface;/WeaponType;/WeaponArcheType;/SoundTransmitterType;/KnockbackResponseWeapon;/WeaponStaminaAttackSingleBasic;/WeaponStaminaAttackSingleSpecial;/WeaponStaminaAttackDualBasic;/WeaponStaminaAttackDualSpecial;/WeaponStaminaHeavyChargedRegenModifier;/WeaponSpeedHeavyChargedModifier;/EncumbranceWeight;/ConeAngle;/ConeMaxDistance;/DamageHealthLight_OnHit;/DamageHealthHeavy_OnHit;/DamageStaminaLight_OnHit;/DamageStaminaHeavy_OnHit;/DamageHealthLight_OnBlock;/DamageHealthHeavy_OnBlock;/DamageStaminaLight_OnBlock;/DamageStaminaHeavy_OnBlock;/HarvestDamage;/WeaponUsage;/MaxAttackReach;/MinAttackReach;/MinAttackDistance;/WeaponEffectWidth;/WeaponEffectHeight;/ItemTier;/ArmorPen;/DamageConcussiveLightOnHit;/DamageConcussiveHeavyOnHit;/DamageConcussiveLightOnBlock;/DamageConcussiveHeavyOnBlock;/DamageTier;/CoolDownTime;/ReuseTime;/SelectionWeight;/KnockbackOffenseBasic;/KnockbackOffenseSpecial;/KnockbackOffenseBasicOnBlock;/KnockbackOffenseSpecialOnBlock;/KnockbackDefense;/VisualStaticMesh;/VisualSkeletalMesh;/VisualDestructibleMesh;/WeaponStatusDefault;/WeaponStatusCurrent;/WeaponStatusDecrement;/PerishRate;/PerishTo;/MaxDurability;/RepairItem1;/RepairItem1_Amount;/RepairItem1_Weight;/RepairItem2;/RepairItem2_Amount;/RepairItem2_Weight;/RepairItem3;/RepairItem3_Amount;/RepairItem3_Weight;/AffectedByDamageTiers;/BuildingPieceScore;/BuildingMaxHealth;/RepairXP;/FirstModifier;/SecondModifier;/ThirdModifier;/FourthModifier;/FoodAmount;/DrinkAmount;/BurnTime;/ItemFlags;/ItemContainerSize;/AvatarType;/DyeColourID;/WarPaintID;/StaminaCostMultiplier;/StaminaClimbingCostMultiplier;/LeavesGhostItem;/DLCPackage;/SpawnTemplateID;/CompatableAmmunitions/0
"20494";"NSLOCTEXT("""", ""ItemTable_20494_Name"", ""XX_Bull_charge_1"")";"NSLOCTEXT("""", ""ItemTable_20494_ShortDesc"", ""XX_Bull_charge_1"")";"NSLOCTEXT("""", ""ItemTable_20494_LongDesc"", ""XX_Bull_charge_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_250.BPGameItemWeapon_NPCKnockUp_250_C";"None";"/Game/Characters/NPCs/Rhino/NPC_Weapon_Rhino_charge_1.NPC_Weapon_Rhino_charge_1_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;21;21;0;0;0;0;0;0;0;129;300;0;0;0;0;1;0.15000000596046448;0;0;0;0;"Iron";0;10;10000;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20495";"NSLOCTEXT("""", ""ItemTable_20495_Name"", ""XX_Bull_CircleDash_Left"")";"NSLOCTEXT("""", ""ItemTable_20495_ShortDesc"", ""XX_Bull_CircleDash_Left"")";"NSLOCTEXT("""", ""ItemTable_20495_LongDesc"", ""XX_Bull_CircleDash_Left"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Characters/NPCs/Rhino/NPC_Weapon_Bull_bucking_L.NPC_Weapon_Bull_bucking_L_C";"None";1;1;"Armor";0;0;26;"None";"None";0;TRUE;0;0;0;0;0;1;0;35;250;78;78;0;0;0;0;0;0;0;129;175;0;0;0;0;1;0.15000000596046448;0;0;0;0;"Iron";0;1;2;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20496";"NSLOCTEXT("""", ""ItemTable_20496_Name"", ""XX_Bull_CircleDash_Right"")";"NSLOCTEXT("""", ""ItemTable_20496_ShortDesc"", ""XX_Bull_CircleDash_Right"")";"NSLOCTEXT("""", ""ItemTable_20496_LongDesc"", ""XX_Bull_CircleDash_Right"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Characters/NPCs/Rhino/NPC_Weapon_Bull_bucking_R.NPC_Weapon_Bull_bucking_R_C";"None";1;1;"Armor";0;0;26;"None";"None";0;TRUE;0;0;0;0;0;1;0;35;250;78;78;0;0;0;0;0;0;0;129;175;0;0;0;0;1;0.15000000596046448;0;0;0;0;"Iron";0;1;2;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20497";"NSLOCTEXT("""", ""ItemTable_20497_Name"", ""XX_Bull_charge_2"")";"NSLOCTEXT("""", ""ItemTable_20497_ShortDesc"", ""XX_Bull_charge_2"")";"NSLOCTEXT("""", ""ItemTable_20497_LongDesc"", ""XX_Bull_charge_2"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_250.BPGameItemWeapon_NPCKnockUp_250_C";"None";"/Game/Characters/NPCs/Rhino/NPC_Weapon_Rhino_charge_2.NPC_Weapon_Rhino_charge_2_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;21;21;0;0;0;0;0;0;0;130;3250;1000;0;0;0;1;0.15000000596046448;0;0;0;0;"Iron";0;10;10000;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20498";"NSLOCTEXT("""", ""ItemTable_20498_Name"", ""XX_Bull_charge_3"")";"NSLOCTEXT("""", ""ItemTable_20498_ShortDesc"", ""XX_Bull_charge_3"")";"NSLOCTEXT("""", ""ItemTable_20498_LongDesc"", ""XX_Bull_charge_3"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_250.BPGameItemWeapon_NPCKnockUp_250_C";"None";"/Game/Characters/NPCs/Rhino/NPC_Weapon_Rhino_charge_3.NPC_Weapon_Rhino_charge_3_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;21;21;0;0;0;0;0;0;0;130;3250;1000;0;0;0;1;0.15000000596046448;0;0;0;0;"Iron";0;10;10000;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20499";"NSLOCTEXT("""", ""ItemTable_20499_Name"", ""XX_Elephant_bc_1"")";"NSLOCTEXT("""", ""ItemTable_20499_ShortDesc"", ""XX_Elephant_bc_1"")";"NSLOCTEXT("""", ""ItemTable_20499_LongDesc"", ""XX_Elephant_bc_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_right_250.BPGameItemWeapon_NPCKnockUp_right_250_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_bc_1.NPC_Weapon_bc_1_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;14;14;0;0;0;0;0;0;0;1;200;0;0;0;0;1;0.04500000178813934;0;0;0;0;"Steel";0;0;10;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20500";"NSLOCTEXT("""", ""ItemTable_20500_Name"", ""XX_Elephant_bc_2"")";"NSLOCTEXT("""", ""ItemTable_20500_ShortDesc"", ""XX_Elephant_bc_2"")";"NSLOCTEXT("""", ""ItemTable_20500_LongDesc"", ""XX_Elephant_bc_2"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_left_250.BPGameItemWeapon_NPCKnockUp_left_250_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_bc_2.NPC_Weapon_bc_2_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;14;14;0;0;0;0;0;0;0;1;200;1;0;0;0;1;0.04500000178813934;0;0;0;0;"Steel";0;0;10;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20501";"NSLOCTEXT("""", ""ItemTable_20501_Name"", ""XX_Elephant_bc_1"")";"NSLOCTEXT("""", ""ItemTable_20501_ShortDesc"", ""XX_Elephant_bc_1"")";"NSLOCTEXT("""", ""ItemTable_20501_LongDesc"", ""XX_Elephant_bc_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_right_250.BPGameItemWeapon_NPCKnockUp_right_250_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_bc_1.NPC_Weapon_bc_1_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;52;52;0;0;0;0;0;0;0;1;200;0;0;0;0;1;0.04500000178813934;0;0;0;0;"Steel";0;0;10;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20502";"NSLOCTEXT("""", ""ItemTable_20502_Name"", ""XX_Elephant_bc_2"")";"NSLOCTEXT("""", ""ItemTable_20502_ShortDesc"", ""XX_Elephant_bc_2"")";"NSLOCTEXT("""", ""ItemTable_20502_LongDesc"", ""XX_Elephant_bc_2"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_left_250.BPGameItemWeapon_NPCKnockUp_left_250_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_bc_2.NPC_Weapon_bc_2_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;52;52;0;0;0;0;0;0;0;1;200;1;0;0;0;1;0.04500000178813934;0;0;0;0;"Steel";0;0;10;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20503";"NSLOCTEXT("""", ""ItemTable_20503_Name"", ""xx_Alphaelephant_bc_1"")";"NSLOCTEXT("""", ""ItemTable_20503_ShortDesc"", ""XX_Alphaelephant_bc_1"")";"NSLOCTEXT("""", ""ItemTable_20503_LongDesc"", ""XX_Alphaelephant_bc_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_right_250.BPGameItemWeapon_NPCKnockUp_right_250_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_bc_1.NPC_Weapon_bc_1_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;174;174;0;0;0;0;0;0;0;1;250;0;0;0;0;1;0;0;0;0;0;"Steel";0;0;10;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20504";"NSLOCTEXT("""", ""ItemTable_20504_Name"", ""xx_Alphaelephant_bc_2"")";"NSLOCTEXT("""", ""ItemTable_20504_ShortDesc"", ""XX_Alphaelephant_bc_2"")";"NSLOCTEXT("""", ""ItemTable_20504_LongDesc"", ""XX_Alphaelephant_bc_2"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_left_250.BPGameItemWeapon_NPCKnockUp_left_250_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_bc_2.NPC_Weapon_bc_2_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;174;174;0;0;0;0;0;0;0;1;250;0;0;0;0;1;0;0;0;0;0;"Steel";0;0;10;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20505";"NSLOCTEXT("""", ""ItemTable_20505_Name"", ""XX_Elephant_charge"")";"NSLOCTEXT("""", ""ItemTable_20505_ShortDesc"", ""XX_Elephant_charge"")";"NSLOCTEXT("""", ""ItemTable_20505_LongDesc"", ""XX_Elephant_charge"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_250.BPGameItemWeapon_NPCKnockUp_250_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_charge.NPC_Weapon_charge_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;52;52;0;0;0;0;0;0;0;130;1300;700;0;0;0;1;0.04500000178813934;0;0;0;0;"Steel";0;15;2;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20506";"NSLOCTEXT("""", ""ItemTable_20506_Name"", ""XX_Alphaelephant_charge"")";"NSLOCTEXT("""", ""ItemTable_20506_ShortDesc"", ""XX_Alphaelephant_charge"")";"NSLOCTEXT("""", ""ItemTable_20506_LongDesc"", ""XX_Alphaelephant_charge"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_250.BPGameItemWeapon_NPCKnockUp_250_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_charge.NPC_Weapon_charge_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;174;174;0;0;0;0;0;0;0;130;1300;700;0;0;0;1;0.0989999994635582;0;0;0;0;"Steel";0;15;2;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20507";"NSLOCTEXT("""", ""ItemTable_20507_Name"", ""XX_Elephant_Stomp"")";"NSLOCTEXT("""", ""ItemTable_20507_ShortDesc"", ""XX_Elephant_Stomp"")";"NSLOCTEXT("""", ""ItemTable_20507_LongDesc"", ""XX_Elephant_Stomp"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_ElephantStomp.BPGameItemWeapon_NPCKnockUp_ElephantStomp_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_Elephant_Stomp.NPC_Weapon_Elephant_Stomp_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;52;52;0;0;0;0;0;0;0;1;200;0;0;0;0;1;0.04500000178813934;0;0;0;0;"Steel";0;15;2;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20508";"NSLOCTEXT("""", ""ItemTable_20508_Name"", ""XX_Alphaelephant_Stomp"")";"NSLOCTEXT("""", ""ItemTable_20508_ShortDesc"", ""XX_Alphaelephant_Stomp"")";"NSLOCTEXT("""", ""ItemTable_20508_LongDesc"", ""XX_Alphaelephant_Stomp"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_ElephantStomp.BPGameItemWeapon_NPCKnockUp_ElephantStomp_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_Elephant_Stomp.NPC_Weapon_Elephant_Stomp_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;174;174;0;0;0;0;0;0;0;1;250;0;0;0;0;1;0.0989999994635582;0;0;0;0;"Steel";0;15;2;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20509";"NSLOCTEXT("""", ""ItemTable_20509_Name"", ""XX_Werehyena_charge_1"")";"NSLOCTEXT("""", ""ItemTable_20509_ShortDesc"", ""XX_Werehyena_charge_1"")";"NSLOCTEXT("""", ""ItemTable_20509_LongDesc"", ""XX_Werehyena_charge_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/NpcWeapons/BPGameItemWeapon_GenericCripple.BPGameItemWeapon_GenericCripple_C";"None";"/Game/Characters/NPCs/Serpent_people_skeleton/NPC_Weapon_LizardMan_charge_1.NPC_Weapon_LizardMan_charge_1_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;207;207;0;0;0;0;0;0;0;130;750;400;0;0;0;1;0.15000000596046448;0;0;0;0;"Iron";0;15;3;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20510";"NSLOCTEXT("""", ""ItemTable_20510_Name"", ""XX_Mammoth_bc_1"")";"NSLOCTEXT("""", ""ItemTable_20510_ShortDesc"", ""XX_Mammoth_bc_1"")";"NSLOCTEXT("""", ""ItemTable_20510_LongDesc"", ""XX_Mammoth_bc_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_right_250.BPGameItemWeapon_NPCKnockUp_right_250_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_Mammoth_bc_1.NPC_Weapon_Mammoth_bc_1_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;64;64;0;0;0;0;0;0;0;1;250;0;0;0;0;1;0.04500000178813934;0;0;0;0;"Steel";0;0;10;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20511";"NSLOCTEXT("""", ""ItemTable_20511_Name"", ""XX_Mammoth_bc_2"")";"NSLOCTEXT("""", ""ItemTable_20511_ShortDesc"", ""XX_Mammoth_bc_1"")";"NSLOCTEXT("""", ""ItemTable_20511_LongDesc"", ""XX_Mammoth_bc_1"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_left_250.BPGameItemWeapon_NPCKnockUp_left_250_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_Mammoth_bc_2.NPC_Weapon_Mammoth_bc_2_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;64;64;0;0;0;0;0;0;0;1;250;0;0;0;0;1;0.04500000178813934;0;0;0;0;"Steel";0;0;10;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20512";"NSLOCTEXT("""", ""ItemTable_20512_Name"", ""XX_Mammoth_charge"")";"NSLOCTEXT("""", ""ItemTable_20512_ShortDesc"", ""XX_Mammoth_charge"")";"NSLOCTEXT("""", ""ItemTable_20512_LongDesc"", ""XX_Mammoth_charge"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_250.BPGameItemWeapon_NPCKnockUp_250_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_charge.NPC_Weapon_charge_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;64;64;0;0;0;0;0;0;0;130;1300;700;0;0;0;1;0.04500000178813934;0;0;0;0;"Steel";0;15;2;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20513";"NSLOCTEXT("""", ""ItemTable_20513_Name"", ""XX_Mammoth_Stomp"")";"NSLOCTEXT("""", ""ItemTable_20513_ShortDesc"", ""XX_Mammoth_Stomp"")";"NSLOCTEXT("""", ""ItemTable_20513_LongDesc"", ""XX_Mammoth_Stomp"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon_NPCKnockUp_ElephantStomp.BPGameItemWeapon_NPCKnockUp_ElephantStomp_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_Elephant_Stomp.NPC_Weapon_Elephant_Stomp_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;64;64;0;0;0;0;0;0;0;1;250;0;0;0;0;1;0.04500000178813934;0;0;0;0;"Steel";0;15;2;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20514";"NSLOCTEXT("""", ""ItemTable_20514_Name"", ""XX_Mammoth_Spin"")";"NSLOCTEXT("""", ""ItemTable_20514_ShortDesc"", ""XX_Elephant_Stomp"")";"NSLOCTEXT("""", ""ItemTable_20514_LongDesc"", ""XX_Elephant_Stomp"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_Elephant_Sweep_Left.NPC_Weapon_Elephant_Sweep_Left_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;64;64;0;0;0;0;0;0;0;1;250;0;0;0;0;1;0.04500000178813934;0;0;0;0;"Steel";0;15;3;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20515";"NSLOCTEXT("""", ""ItemTable_20515_Name"", ""XX_Elephant_Stomp_Small"")";"NSLOCTEXT("""", ""ItemTable_20515_ShortDesc"", ""XX_Elephant_Stomp"")";"NSLOCTEXT("""", ""ItemTable_20515_LongDesc"", ""XX_Elephant_Stomp"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_Elephant_footstomp_FR_BL.NPC_Weapon_Elephant_footstomp_FR_BL_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;52;52;0;0;0;0;0;0;0;1;250;0;0;0;0;1;0.04500000178813934;0;0;0;0;"Steel";0;15;3;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20516";"NSLOCTEXT("""", ""ItemTable_20516_Name"", ""XX_AlphaElephant_Stomp_Small"")";"NSLOCTEXT("""", ""ItemTable_20516_ShortDesc"", ""XX_Elephant_Stomp"")";"NSLOCTEXT("""", ""ItemTable_20516_LongDesc"", ""XX_Elephant_Stomp"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_Elephant_footstomp_FR_BL.NPC_Weapon_Elephant_footstomp_FR_BL_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;174;174;0;0;0;0;0;0;0;1;250;0;0;0;0;1;0.0989999994635582;0;0;0;0;"Steel";0;10;2;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
"20517";"NSLOCTEXT("""", ""ItemTable_20517_Name"", ""XX_AlphaElephant_Stomp_Small_Left_Sweep"")";"NSLOCTEXT("""", ""ItemTable_20517_ShortDesc"", ""XX_Elephant_Stomp"")";"NSLOCTEXT("""", ""ItemTable_20517_LongDesc"", ""XX_Elephant_Stomp"")";"/Game/UI/Textures/Icons/icon_weapon_animal_DEV.icon_weapon_animal_DEV";"/Game/Items/BPGameItemWeapon.BPGameItemWeapon_C";"None";"/Game/Characters/NPCs/Elephant/NPC_Weapon_Elephant_footstomp_FR_BL_Light_Sweep.NPC_Weapon_Elephant_footstomp_FR_BL_Light_Sweep_C";"None";1;1;"Armor";0;0;26;"None";"None";0;FALSE;0;0;0;0;0;1;0;35;250;174;174;0;0;0;0;0;0;0;1;250;0;0;0;0;1;0.0989999994635582;0;0;0;0;"Steel";0;15;2;10;10;0;0;0;"None";"None";"None";0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";"";0;0;0;68;0;"None";-1;-1;1;1;FALSE;"None";"None";""
